sample_id,line,site,lot,design,alloy,d_cond_mm,insulation,foaming,d_ins_mm,line_speed_m_min,screw_rpm,capstan_d_m,gauge_mean_mm,gauge_std_mm,gauge_period_m,gauge_ripple_um,a_true,b_true,c_true,z_true,k_prox_true,lot_td_factor,a_meas,b_meas,c_meas,sigma_a,sigma_b,z_meas,ripple_period_m,ripple_amp_ohm,il600_db_per_m,rl_min_db
S0101,L3,Nitra,LOT2026008,D100-PP-022,CuSn0.3,0.39787509925288367,PP,0.35799240843278207,0.6559352128662531,50.39492095136754,38.30326989514634,0.5,0.6563736426992994,0.004340986033120809,1.3157894736842106,4.782737252858281,2.4144482530325705e-05,2.6685871745312726e-11,0.01684124605510939,100.4070655807803,1.1781297008578062,1.0,2.3783047666811198e-05,2.604135905477104e-11,0.018083088038305994,2.8973379036390846e-07,9.005761523593817e-13,100.59463530257807,1.3023660362068659,0.8487744621784974,0.5981888667916148,26.25287538712727
S0102,L1,Roth,LOT2026008,D100-FEP-035,CuAg0.1,0.49920345012674283,FEP,0.20081085394812023,0.853388580723405,58.93914933099858,40.30335991073233,0.4,0.8527411089862386,0.0027594151538036012,1.2562814070351758,1.2201244022945692,1.6040941379019796e-05,4.534633479051649e-11,0.01928351379427415,101.81820433073517,1.1123284150264479,1.0,1.5989933118818896e-05,4.6293439715636254e-11,0.018739572530587882,1.9249129654823756e-07,1.4603900437154947e-12,101.53334604325288,1.2135394528305792,0.15882152866958327,0.4194486004925859,32.0
S0103,L2,Roth,LOT2026008,D100-FEP-035,CuAg0.1,0.5041541497295121,FEP,0.20817621634639627,0.8430589196665249,83.69696095424906,55.96125578009082,0.315,0.8436012340870441,0.005741476617348826,0.9900990099009901,6.931055784422115,1.7495626285508027e-05,4.469150451771582e-11,0.01684143215926083,99.61776777214062,1.1987532944169965,1.0,1.69248022623752e-05,4.5316106555676974e-11,0.02158297727316134,2.0994751542609633e-07,1.4407451355314744e-12,99.62626808263315,0.9809675545087659,0.926604347055041,0.44176184045797945,22.960717049855084
S0104,L3,Nitra,LOT2026008,D100-FEP-035,CuAg0.1,0.5030242407254998,FEP,0.21735847823661997,0.8410927687463107,49.57403787915771,37.665395802429416,0.5,0.8413634442351287,0.004810739573120727,1.3157894736842106,5.569829046435705,1.6234536030366033e-05,5.035648494739763e-11,0.013274821143345652,99.93630910483411,1.1134026985950816,1.1475158555334852,1.6453870449367062e-05,5.169799822211973e-11,0.008365131004821764,1.948144323643924e-07,1.4164912198268495e-12,99.64860770806295,1.3849921819904933,0.7488661186531017,0.4340550093863937,27.83410364651887
S0105,L1,Roth,LOT2026008,D100-PE-050,Cu-ETP,0.6064541173762781,PE,0.43245410929485195,0.993401416508093,63.802688597554834,43.34823608682784,0.4,0.9939188830966516,0.0027503729483311107,1.2562814070351758,1.0715996401069923,1.3307222876482669e-05,1.663316836787805e-11,0.019603722144256597,102.0669880240092,1.1366099227513358,1.0,1.3226883366103075e-05,1.660961939520204e-11,0.01547399024051743,1.5968667451779204e-07,5.989950510363414e-13,102.27566443514446,1.241759243596112,0.12909055216645496,0.3339575547027166,32.0
S0106,L2,Roth,LOT2026008,D100-PE-050,Cu-ETP,0.5963713087865394,PE,0.39276605393049735,0.9647289654889776,78.61739004855247,55.508410092610774,0.315,0.9651760432368637,0.004754059311073006,0.9900990099009901,5.3240323373491565,1.4931221235326743e-05,1.9514998193979862e-11,0.01643286381691184,98.91433946622266,1.2153800173825737,1.0609189311623175,1.4795558171618473e-05,2.02531368124428e-11,0.01677419603112293,1.7917465482392092e-07,6.518328767854023e-13,98.82292012093616,0.9840693236511958,0.6545464771623033,0.3745682466924639,25.945663915850737
S0107,L3,Nitra,LOT2026008,D100-PE-050,Cu-ETP,0.6028316251250668,PE,0.4053690947616642,0.9756795510622832,51.70082922941849,36.962512671750424,0.5,0.9762847433139494,0.004190644200426833,1.400560224089636,3.869641534475503,1.3753558734831273e-05,1.7824562591348647e-11,0.01923388120846063,99.49596722039311,1.1383016278306786,1.0,1.3776064557370846e-05,1.8220954653128985e-11,0.01813308966390274,1.6504270481797529e-07,6.347368777404594e-13,99.38623627318309,1.3588301404100984,0.47272713374567643,0.34837660136415066,31.625977110146565
S0108,L1,Roth,LOT2026009,D100-PE-035,Cu-ETP,0.5009063119211786,PE,0.2782189024161393,0.8437202030678195,57.260880059680176,41.151253888091674,0.4,0.8434180462313391,0.002722572131228529,1.2562814070351758,0.9802653151158273,1.6891373850415202e-05,2.4053078689089562e-11,0.02633946871277153,98.82272740606548,1.1537695650736013,1.0,1.737801214934857e-05,2.3893030045210696e-11,0.0291577711962445,2.0269648620498244e-07,8.215923606726868e-13,99.00511080635529,1.2604478011430358,0.12833532188297025,0.4400096334860586,32.0
S0109,L2,Roth,LOT2026009,D100-PE-035,Cu-ETP,0.49664846280269354,PE,0.30337851575408625,0.8448366117167171,79.88707247653643,52.58475982284607,0.315,0.8453379867657741,0.0055892232221673045,0.9900990099009901,6.646783179137665,1.7078830427331637e-05,2.2733227573058912e-11,0.027712769200204934,100.96118099396527,1.1816868664334674,1.0,1.7532590514964896e-05,2.317675827362464e-11,0.030781007458661802,2.0494596512797966e-07,7.819968271917673e-13,100.80255445125871,0.9738722601369361,0.8735638880271452,0.4433663179017837,23.526009633081962
S0110,L3,Nitra,LOT2026009,D100-PE-035,Cu-ETP,0.4996464659970594,PE,0.31532199589919296,0.852341417770922,51.59761257046947,38.152428275016604,0.5,0.8521630693887776,0.003825340240241186,1.3513513513513513,3.6459269176925946,1.582994900057234e-05,2.2122302268407925e-11,0.022162399807410926,101.77967190679774,1.1108211669257955,1.0,1.5986121140652508e-05,2.0868799131452298e-11,0.022888768194531377,1.8995938800686808e-07,7.636690680522377e-13,101.78000898217377,1.3928573072752046,0.4766122029576724,0.40410061151809634,31.966825049899704
S0111,L1,Roth,LOT2026009,D100-PP-022,CuSn0.3,0.4018704528462716,PP,0.3457885914383304,0.6694319501504772,59.819354321272044,43.3953823447888,0.4,0.6687972461957499,0.002693238132731877,1.2562814070351758,1.0090628863952409,2.2798559172447756e-05,2.7463590527250938e-11,0.0162415331567133,101.10972625213178,1.1314896351750094,1.0,2.302700858206629e-05,2.8004325576871723e-11,0.009128086471924254,2.735827100693731e-07,9.239077158175281e-13,100.3134938072175,1.2544296973429627,0.1735636778958631,0.5808471812862086,32.0
S0112,L2,Roth,LOT2026009,D100-PP-022,CuSn0.3,0.4035751942491384,PP,0.31701176667428427,0.6716081433977825,75.42021007233699,56.07700998472767,0.315,0.6722655668221756,0.00476735410346652,0.9900990099009901,5.375206428889632,2.389044344055689e-05,3.294569793914302e-11,0.01334413062147962,99.82441423758752,1.1755730297421132,1.1225652500803969,2.37058338302285e-05,3.323123636030064e-11,0.012356124485909416,2.866853212866827e-07,9.804574505611186e-13,99.89557215964612,0.9920700979346091,0.9113829610241521,0.6006112143655219,23.220339238640115
S0113,L3,Nitra,LOT2026009,D100-PP-022,CuSn0.3,0.39836077261765596,PP,0.37592378602600374,0.658955109569675,49.41731212670768,39.107492469490424,0.5,0.6583172256715422,0.00468645347598993,1.2626262626262625,5.1273744031319834,2.3335337528404104e-05,2.5566056444337075e-11,0.019387331570039367,101.53491191813438,1.1528431339913114,1.0,2.3698123772670257e-05,2.496468616326068e-11,0.024910516509677773,2.8002405034084925e-07,8.669816933301122e-13,100.97126777123275,1.2710240607487129,0.9105948092813952,0.5954629397091542,25.52765469163381
S0114,L1,Roth,LOT2026009,D100-FEP-035,CuAg0.1,0.50609742409383,FEP,0.1707147396982236,0.835955262610421,58.7352502992212,39.768559520758096,0.4,0.8356760406490291,0.0027570259368162745,1.2562814070351758,1.2921758138786994,1.6925706368443868e-05,4.8081625247384264e-11,0.020998173642316768,96.91377023641947,1.1325739978320477,1.0,1.6958532302989894e-05,4.829905706730493e-11,0.012506351093535742,2.0310847642132642e-07,1.542448757421528e-12,97.04032073983896,1.232403424754884,0.1730955743023969,0.4443774540983377,32.0
S0115,L2,Roth,LOT2026009,D100-FEP-035,CuAg0.1,0.49496515654061846,FEP,0.14853280652193337,0.8398475912475799,81.3844576839489,53.2985588760579,0.315,0.8400433591637326,0.004175864294667467,0.9900990099009901,4.389214263725628,1.7894957910891133e-05,5.498275612384541e-11,0.009324739602289765,99.10976478429593,1.1976279485344652,1.096145209627147,1.784823086966038e-05,5.561204371247022e-11,0.00881206544678596,2.1473949493069362e-07,1.6048030764796508e-12,99.48293578792978,1.032010913264402,0.5719999132200065,0.4705581703991394,27.54687018023009
S0116,L3,Nitra,LOT2026009,D100-FEP-035,CuAg0.1,0.5016017584290648,FEP,0.16309750891751731,0.8359152652167804,51.27069957911343,38.68978333645422,0.5,0.8359032562029554,0.00460712455860932,1.3262599469496021,4.955977214549561,1.7059186725587124e-05,4.8789318805361754e-11,0.016796174498747898,97.63776313550245,1.1398176104542548,1.0,1.7219703820101544e-05,4.907451457168275e-11,0.017978977045759927,2.047102407070455e-07,1.5636795641608525e-12,97.14489732295458,1.2904271261806117,0.6587609893509855,0.4512403215427044,28.131243371160455
S0117,L1,Roth,LOT2026009,D100-PE-050,Cu-ETP,0.6043377828426256,PE,0.3787811940778013,0.9679030760255974,60.21490553087591,43.54416081944493,0.4,0.9674528632083027,0.0026675479231825436,1.2562814070351758,0.765231344095468,1.331357008356655e-05,1.9038537427043832e-11,0.01993512522721223,97.15884219575726,1.0786917843788215,1.0,1.3369095166677685e-05,1.888296421952886e-11,0.022339227310653843,1.597628410027986e-07,6.71156122811315e-13,96.8800744945761,1.2131607914238876,0.09381293035622382,0.33880530533754477,32.0
S0118,L2,Roth,LOT2026009,D100-PE-050,Cu-ETP,0.6031038674741857,PE,0.41545924941542245,0.9626078148859293,76.52742406297318,55.90801838033369,0.315,0.962154487707229,0.00451853037759126,0.9900990099009901,4.9070857095328355,1.4689171938747112e-05,1.737545983698297e-11,0.018104700101665185,98.23913776393375,1.2009218159960626,1.0,1.4470249446004444e-05,1.7541744627245314e-11,0.016793460326991135,1.7627006326496535e-07,6.21263795109489e-13,98.74508837661462,0.9834467006081518,0.6155599449308312,0.36497300830151264,26.414075083511534
S0119,L3,Nitra,LOT2026009,D100-PE-050,Cu-ETP,0.6058569874217847,PE,0.41919193403394317,0.9849698731289388,49.83930539442614,36.85762047150119,0.5,0.985554518313501,0.004692850835001617,1.3513513513513513,5.316615310976883,1.3495461172050177e-05,1.7210914101596393e-11,0.02506866264689287,100.60560221421643,1.1350651261393974,1.0,1.3479381074291933e-05,1.7138774875805305e-11,0.030821364941904166,1.6194553406460213e-07,6.163274230478917e-13,100.83927710914449,1.3464389353473283,0.6453109747171434,0.34046058000787577,28.939570245144523
S0120,L1,Roth,LOT2026010,D100-PE-035,Cu-ETP,0.5039583814347559,PE,0.32918790732446473,0.8344326551225554,63.93120346144275,43.00949714627957,0.4,0.8350677288592765,0.0027383693598011217,1.2562814070351758,1.1808849564281092,1.6271719362239387e-05,2.1425410073530486e-11,0.020117930342192156,98.999292590717,1.120213942227604,1.0,1.624536120647104e-05,2.1017850360678915e-11,0.02440787112085261,1.9526063234687265e-07,7.427623022059146e-13,98.90973920839633,1.229057308084953,0.16121235239140805,0.41054016309415886,32.0
S0121,L2,Roth,LOT2026010,D100-PE-035,Cu-ETP,0.4957274331674584,PE,0.3371869612509662,0.8547413744039299,79.2174946955578,54.38617756867374,0.315,0.854736546765787,0.004613520275703804,0.9900990099009901,5.115996763045693,1.7215283248345186e-05,2.1029348713108906e-11,0.02247477163812136,103.90894705435056,1.2236320232486115,1.0,1.6984274841545212e-05,2.1287714523163048e-11,0.0218569021145032,2.0658339898014222e-07,7.308804613932672e-13,103.55086757032379,0.9815890810895196,0.6693143387391989,0.428801591147944,26.15782540740558
S0122,L3,Nitra,LOT2026010,D100-PE-035,Cu-ETP,0.49872776475563635,PE,0.24941614434053547,0.8325383323854517,49.64817335909377,39.504411621067085,0.5,0.8331833572778438,0.004294245221938447,1.2562814070351758,4.640951336424058,1.781200951400769e-05,2.5620237185598478e-11,0.020082454670458116,96.66158442779634,1.1848711880633414,1.0,1.7865832462077837e-05,2.624740839243622e-11,0.007937327702331388,2.137441141680923e-07,8.686071155679542e-13,96.59322128148867,1.2636329883725326,0.611431441372346,0.4533705026969322,28.509316675347893
S0123,L1,Roth,LOT2026010,D100-PP-022,CuSn0.3,0.3984076283766676,PP,0.3480131022059176,0.6580247623676072,62.449618231535446,41.59376713836983,0.4,0.6584270696838148,0.0027293839018703307,1.2562814070351758,0.9783325773221944,2.3068225126667603e-05,2.7320877022186662e-11,0.02655647819500688,100.21516978850146,1.124966166051417,1.0,2.3257371666637877e-05,2.5335133133960535e-11,0.02028782980480222,2.768187015200112e-07,9.196263106655998e-13,100.65225304233137,1.2545375958965839,0.17218652530414794,0.5848888415428157,32.0
S0124,L2,Roth,LOT2026010,D100-PP-022,CuSn0.3,0.40685374400715457,PP,0.3543298311212667,0.66273486855848,83.49135063224611,54.71045331890469,0.315,0.6627110342668198,0.005004604078326544,0.9900990099009901,5.703866998478297,2.454547305340427e-05,2.691794170791612e-11,0.021034444104143,98.85800818885436,1.2058290635426452,1.0,2.4419392987234972e-05,2.832913090153066e-11,0.022706179512299834,2.9454567664085124e-07,9.075382512374835e-13,98.4746792960138,1.0301640763245195,1.0075216264086184,0.6151489319890506,22.592052334416557
S0125,L3,Nitra,LOT2026010,D100-PP-022,CuSn0.3,0.39881145568222043,PP,0.31276986382670835,0.6593274134738659,48.43269150929193,37.506080302017516,0.5,0.6597249093562862,0.004810179358826739,1.2919896640826873,5.476831792329088,2.4350674847937547e-05,2.963261758002054e-11,0.02665176065898553,98.90338407426407,1.1731510832944474,1.0,2.4712523463759135e-05,3.042466940667342e-11,0.024844911128973447,2.9220809817525056e-07,9.889785274006163e-13,100.09675424045803,1.3263756065268137,0.9478400467337218,0.6235865433609197,25.321627209630805
S0126,L1,Roth,LOT2026010,D100-FEP-035,CuAg0.1,0.5001086782247721,FEP,0.19945939254804232,0.8609322876508092,63.10004718477692,41.84985389754068,0.4,0.8611177272851337,0.002718401911849136,1.2562814070351758,0.9350954645622941,1.592807592135517e-05,4.5467105029474457e-11,0.026292536469721073,102.54343757846132,1.1143862589474334,1.0,1.6003242483503507e-05,4.4680984083475585e-11,0.023938185296506792,1.9113691105626207e-07,1.4640131508842336e-12,102.06998626923483,1.253588006725097,0.12016169623683534,0.41880735086854604,32.0
S0127,L2,Roth,LOT2026010,D100-FEP-035,CuAg0.1,0.4977341516516414,FEP,0.21002030922390286,0.8485081916713076,86.20364551818074,55.545335646509294,0.315,0.8488875258832589,0.004964256486523699,0.9900990099009901,5.711672484636469,1.7244966686109063e-05,4.452843751520998e-11,0.02529582179585665,101.84440463667308,1.1926064180773825,1.0,1.6776833685732438e-05,4.763422813361136e-11,0.02907419125314261,2.0693960023330877e-07,1.4358531254562993e-12,102.3222617857407,0.9532686664843026,0.7513241104299861,0.4395285441248634,24.725278053788745
S0128,L3,Nitra,LOT2026010,D100-FEP-035,CuAg0.1,0.5018363633145316,FEP,0.22696659884193002,0.8377873694046802,49.816560984736604,39.12063683047235,0.5,0.8378720258648219,0.004794469165340929,1.272264631043257,5.163982260007082,1.7214963037239704e-05,4.304638819740104e-11,0.021029144478246917,100.10292149054642,1.179818339082185,1.0,1.7068037197294906e-05,4.3872209977125137e-11,0.01615484346460875,2.0657955644687647e-07,1.3913916459220312e-12,100.30820218309312,1.218346170512348,0.7000616104440188,0.4444038059471539,27.32039857884243
S0129,L1,Roth,LOT2026010,D100-PE-050,Cu-ETP,0.5932719760644242,PE,0.3933009222385077,0.9716392101101644,61.05185655900834,43.375133871273796,0.4,0.9719797247175807,0.0027783698789342966,1.2562814070351758,1.0932765664703654,1.393253168443964e-05,1.8370041292755363e-11,0.01714912083692513,100.39572376436638,1.145090609511277,1.0,1.4180026670463558e-05,1.9281243011507256e-11,0.01611451776122121,1.671903802132757e-07,6.511012387826608e-13,100.28748016201979,1.2523138473837216,0.1324875979283306,0.35890770249626097,32.0
S0130,L2,Roth,LOT2026010,D100-PE-050,Cu-ETP,0.6049125068584059,PE,0.39956725908922897,0.9746440649958584,74.87459367909454,54.52803898606799,0.315,0.9740578283824236,0.005124424720680011,0.9900990099009901,5.96022242553997,1.4359740239747084e-05,1.80856638722384e-11,0.02010375701068801,98.71911241425234,1.1832626445129164,1.0,1.4577982277815755e-05,1.9116371144054596e-11,0.022891898136572723,1.7231688287696502e-07,6.42569916167152e-13,99.12540061327968,1.0040143412962477,0.7291749874371217,0.36855693784410715,25.164962640611822
S0131,L3,Nitra,LOT2026010,D100-PE-050,Cu-ETP,0.5963503886241068,PE,0.38475936454490756,0.9858273750761452,52.621092549857195,38.87814097542948,0.5,0.985839923869606,0.004667000828924369,1.3550135501355014,4.832239951959082,1.3668085872386176e-05,1.8761671560318473e-11,0.023906119869767914,101.1298921562288,1.137442663551445,1.0,1.3830006959585717e-05,1.977003021749705e-11,0.03347446444437358,1.6401703046863412e-07,6.628501468095541e-13,101.43170568563359,1.343603779086259,0.5719813752498796,0.3506279866210384,30.014152196079884
S0132,L1,Roth,LOT2026011,D100-PE-035,Cu-ETP,0.5021514944234692,PE,0.3234452865990591,0.8303268926300545,59.863844164918675,43.67291912911449,0.4,0.8307889640501475,0.0027523871477459633,1.2562814070351758,1.1754662236417521,1.622906496231593e-05,2.1712430918593126e-11,0.022689181536771425,98.61039029241063,1.1088982557898326,1.0,1.6444883357735928e-05,2.186878006809206e-11,0.02064995484444114,1.9474877954779115e-07,7.513729275577937e-13,98.95639201518875,1.271331875142268,0.16100504611290745,0.415937842132131,32.0
S0133,L2,Roth,LOT2026011,D100-PE-035,Cu-ETP,0.5023368751541025,PE,0.29213938699403663,0.8449873644629973,78.9383371669508,52.87811830830935,0.315,0.8455020003948768,0.005042903929747921,0.9900990099009901,5.8330027153421335,1.728318325859307e-05,2.331725857666109e-11,0.016658207560360152,99.24712356352035,1.188988044501812,1.0,1.7084723400284524e-05,2.2655091846966904e-11,0.01675632339875993,2.0739819910311686e-07,7.995177572998327e-13,99.33379316562205,0.9883824849300288,0.7675042013760522,0.43208228645506513,24.630018888607754
S0134,L3,Nitra,LOT2026011,D100-PE-035,Cu-ETP,0.5101386248579045,PE,0.2807316448748803,0.8295561218581041,53.861906967601136,35.157536815784795,0.5,0.8294069464870801,0.005162956325479576,1.5337423312883436,5.755307757386903,1.687399661689669e-05,2.391922986298402e-11,0.0205344255828195,94.99574039119629,1.1283687794774682,1.0,1.7067123605314763e-05,2.4435012869729805e-11,0.022221167567820978,2.024879594027603e-07,8.175768958895206e-13,94.89613633150384,1.5152217230494618,0.7828406112622255,0.4327193569975167,27.788914183627327
S0135,L1,Roth,LOT2026011,D100-PP-022,CuSn0.3,0.3965487752223843,PP,0.3551170365986454,0.6653387877609167,57.86961779846566,44.411871434874875,0.4,0.665138191617335,0.0027606168703949285,1.2562814070351758,1.1544901410174424,2.2577118705688018e-05,2.6867966025171344e-11,0.016375984162242934,102.32312154654925,1.1189304117001495,1.0,2.322764751709758e-05,2.7133617946252423e-11,0.015998734858739174,2.709254244682562e-07,9.060389807551403e-13,102.92071652978169,1.3013244168164524,0.1997540139895708,0.5852396673345038,32.0
S0136,L2,Roth,LOT2026011,D100-PP-022,CuSn0.3,0.39640578795942744,PP,0.2904199837214048,0.6588594195245798,81.00375062857694,55.36867377104452,0.315,0.6588139590757678,0.0050576516098889525,0.9900990099009901,5.887976698679882,2.4336615791652355e-05,3.1155909501964915e-11,0.014288827182370775,98.61409772352737,1.1619925571327752,1.0,2.3917354115784854e-05,3.174031191290977e-11,0.011467536457702779,2.920393894998283e-07,1.0346772850589474e-12,98.70427270055512,1.019734797673373,1.007436105818717,0.6048977911192417,22.482949399657386
S0137,L3,Nitra,LOT2026011,D100-PP-022,CuSn0.3,0.3976681137712175,PP,0.37875055703073723,0.6645647385894733,50.22481871764036,38.14730061473209,0.5,0.6641441108099505,0.003991940518953231,1.3157894736842106,4.013372041567218,2.2530727685109787e-05,2.5391981103733637e-11,0.01413294393596516,102.8449314488009,1.1254936495153887,1.0,2.297118695665279e-05,2.5654736559880465e-11,0.022072302274153355,2.7036873222131744e-07,8.61759433112009e-13,102.4380966402942,1.3057126742902174,0.7034622380192863,0.5780706113326527,28.11456919992922
S0138,L1,Roth,LOT2026011,D100-FEP-035,CuAg0.1,0.5012823117774567,FEP,0.15997860439426448,0.843790897136723,58.1045445543133,40.93413002052665,0.4,0.8442455151370091,0.0027272706954616843,1.2562814070351758,1.120853470124653,1.7035953864490278e-05,4.908090616142794e-11,0.01976814017311028,98.63691916219442,1.1491811743455873,1.0,1.7188387470035036e-05,4.7707727175502435e-11,0.023624278180405887,2.0443144637388335e-07,1.5724271848428382e-12,98.65232311009494,1.2823508292708554,0.1466152603847996,0.44965338879075667,32.0
S0139,L2,Roth,LOT2026011,D100-FEP-035,CuAg0.1,0.4960320911920039,FEP,0.1789671327235437,0.8499467400864552,84.08245740871443,53.41011266154013,0.315,0.8496639620093492,0.005505405380301849,0.9900990099009901,6.488050462250462,1.7553849704825265e-05,4.732199229263859e-11,0.010056480680869428,101.27990386119637,1.2031107260834504,1.0,1.7574403543389603e-05,4.787973570954091e-11,0.010099685770690129,2.106461964579032e-07,1.5196597687791576e-12,100.2767075775606,0.9868684912275044,0.8403200692346539,0.45921146589432127,24.00553128404349
S0140,L3,Nitra,LOT2026011,D100-FEP-035,CuAg0.1,0.49150620158014524,FEP,0.2623108262919295,0.8474649422051297,49.40025936317958,37.50575878063243,0.5,0.8470293041351827,0.0041837353905107115,1.3157894736842106,4.012430423294152,1.6655883462585395e-05,4.0049137639765034e-11,0.02542839377130421,105.06218775788494,1.1733924343418303,1.0,1.673501159846483e-05,3.912836053786467e-11,0.028550995420344935,1.9987060155102475e-07,1.301474129192951e-12,104.41744838842291,1.2845858725344375,0.5353186022330517,0.4334005744701971,30.53071965693504
S0141,L1,Roth,LOT2026011,D100-PE-050,Cu-ETP,0.6023859018076146,PE,0.40280309314047236,0.9660914416884504,60.59592417800861,45.34869563034524,0.4,0.9666071816398655,0.002685439797054581,1.2562814070351758,0.8410490143302831,1.3751334560735936e-05,1.7939781438097055e-11,0.02543073313295537,98.29881403166922,1.123592133667101,1.0,1.3892221598042923e-05,1.7938961519028262e-11,0.02411401582532279,1.6501601472883124e-07,6.381934431429116e-13,98.43017475394147,1.271713607342429,0.10424917274793326,0.3510529044507613,32.0
S0142,L2,Roth,LOT2026011,D100-PE-050,Cu-ETP,0.5910764461327518,PE,0.3871492953482429,0.9722720178242666,82.0614279950222,55.661349715956476,0.315,0.9716426289172713,0.005097163215546628,0.9900990099009901,5.922256888270013,1.4370069768414681e-05,1.8651626161649774e-11,0.015922459004559956,100.65009701466123,1.1796617353517922,1.0,1.4289577941671374e-05,1.7355544355524106e-11,0.010134319453342878,1.7244083722097617e-07,6.595487848494932e-13,100.60382830031041,0.9834852335459904,0.7135421122498457,0.3604354863134215,25.342023368263533
S0143,L3,Nitra,LOT2026011,D100-PE-050,Cu-ETP,0.5928118560003374,PE,0.4390020881250514,0.9851360557116319,49.272343212052824,36.21523425269167,0.5,0.9852929397169975,0.004535338274691722,1.3623978201634879,4.413977307455349,1.3402530226756644e-05,1.6351841117454296e-11,0.02127306199996653,104.06603210907885,1.1409153847875686,1.0,1.3369576322491605e-05,1.5831501062353775e-11,0.03144998003554335,1.6083036272107974e-07,5.905552335236288e-13,104.11723715061557,1.33923725555164,0.5331798179920166,0.336986585250471,30.84463105226671
S0144,L1,Roth,LOT2026012,D100-PE-035,Cu-ETP,0.4951819300409447,PE,0.31855531643977864,0.8405982398454325,62.97688276893653,43.505548836751814,0.4,0.8411594302488805,0.0027283451629532087,1.2562814070351758,0.9841921693701156,1.6170574730704613e-05,2.1997663749750914e-11,0.017833323873552253,101.36965195024898,1.1200540063587225,1.0017782253392042,1.613161106568247e-05,2.2051777211400916e-11,0.014713661752670217,1.9404689676845535e-07,7.587584914506139e-13,101.50868234463188,1.2239815551260322,0.13096914744222782,0.40837382540913447,32.0
S0145,L2,Roth,LOT2026012,D100-PE-035,Cu-ETP,0.5005540109026853,PE,0.2908584359255612,0.8654550070265752,84.6364493145756,55.41435620123523,0.315,0.865948846808035,0.005522123670166105,0.9900990099009901,6.566078541466559,1.6499892808450423e-05,2.3384389572828863e-11,0.01637716445197146,102.22668530209239,1.1650300087694012,1.0,1.6407364830890383e-05,2.3101514116881226e-11,0.010377918375536498,1.9799871370140508e-07,8.015316871848659e-13,101.74802294631031,0.972964215899797,0.8310179612148241,0.41575805074054667,24.0597894604031
S0146,L3,Nitra,LOT2026012,D100-PE-035,Cu-ETP,0.49849534611285423,PE,0.2731127866053538,0.8413288956158208,51.884129046837465,38.97097595748022,0.5,0.8406883819552647,0.004879741503023867,1.3297872340425532,5.0760181625409695,1.6532791395569496e-05,2.432647716849148e-11,0.024805098619600438,98.83165691635507,1.123942607123674,1.0,1.690202448152736e-05,2.3867710378827208e-11,0.018200746193928856,1.9839349674683397e-07,8.297943150547443e-13,98.75764003601473,1.4113672415958594,0.6643037305745573,0.4283347252673625,28.942163094341083
S0147,L1,Roth,LOT2026012,D100-PP-022,CuSn0.3,0.4022447631490629,PP,0.371804317457914,0.6660476148955519,60.216656701980995,43.03491332259469,0.4,0.6656055794797301,0.002722026458089045,1.2562814070351758,0.8994568350911085,2.332385827069606e-05,2.582092910545261e-11,0.024538468752080142,101.48261269788743,1.1629113255160992,1.0,2.3081270705904885e-05,2.5976267832760654e-11,0.023864151113520856,2.7988629924835273e-07,8.746278731635782e-13,101.24644546719018,1.280232557811905,0.15768308939361234,0.5809600933947044,32.0
S0148,L2,Roth,LOT2026012,D100-PP-022,CuSn0.3,0.39905387790250985,PP,0.3740408766008103,0.6561941061563856,75.09658065515154,56.08516715630188,0.315,0.6557788188634676,0.005449520449521877,0.9900990099009901,6.434153380728082,2.395739117856866e-05,2.568237687236e-11,0.02191549639726432,100.76195125369686,1.1766079991953378,1.0,2.4240486982496725e-05,2.5767871110884596e-11,0.026593483506556527,2.8748869414282396e-07,8.704713061708e-13,101.09850244621474,0.9931836789888173,1.1505687436216991,0.6092300505778975,21.287046159924735
S0149,L3,Nitra,LOT2026012,D100-PP-022,CuSn0.3,0.4000750386180458,PP,0.36893444704665024,0.6534256725368971,49.8393415136122,38.211959808804615,0.5,0.6531953850785374,0.004734354340042604,1.3054830287206267,5.060180683766594,2.312318240049524e-05,2.5999327272802483e-11,0.018962271302148028,99.75759960362953,1.1271954297868074,1.0,2.318349838308701e-05,2.5074131544356223e-11,0.009552315326615726,2.7747818880594286e-07,8.799798181840744e-13,99.77459417333934,1.312833616170343,0.91048302434491,0.5829222838102741,25.65645125610387
S0150,L1,Roth,LOT2026012,D100-FEP-035,CuAg0.1,0.5038615103215021,FEP,0.1874132871727792,0.8402933628818773,58.51501913764924,42.906808266948794,0.4,0.8406985752805505,0.002736725941414178,1.2562814070351758,0.9434486549592394,1.615072173826718e-05,4.655207810364364e-11,0.016975221329025902,98.57529690337873,1.0943881474230164,1.0,1.664035975273696e-05,4.093672599739399e-11,0.013069622271505887,1.9380866085920616e-07,1.496562343109309e-12,98.25031850107271,1.268998374703829,0.1257941724460314,0.4321664744690433,32.0
S0151,L2,Roth,LOT2026012,D100-FEP-035,CuAg0.1,0.49965507686177585,FEP,0.14112683712336674,0.8418962007193447,82.32252039213675,55.2296266351662,0.315,0.84227495717418,0.004584941926974305,0.9900990099009901,5.080224414267686,1.747312174084035e-05,5.086609152274476e-11,0.019829191029241147,98.08174419352918,1.168232155070913,1.0,1.7732724124355542e-05,5.303806393271278e-11,0.01976116030609472,2.096774608900842e-07,1.6259827456823429e-12,97.96842923950454,0.9812956901663745,0.6611707525575787,0.46618490364774606,25.760263488544158
